Time_s,Altitude_m,Mach,DynamicPressure_Pa,Velocity_ms,AirDensity_kgm3,AirTemperature_K
131.597621091262,11553.3832978471,6.87326282202519,685883.200744453,2028.09019465284,0.333507519938453,216.65
133.118487792012,11203.7593123089,6.85801869872905,721547.593173983,2023.59211887959,0.352410645845191,216.65
133.523475356165,11111.3982744116,6.85377415670921,731227.332123474,2022.33968400635,0.357580810056142,216.65
133.928462920318,11019.3960396451,6.84945252954362,740977.754399496,2021.06450365803,0.362806297130543,216.65
134.333450484471,10927.7756054906,6.83765542531684,749164.149633584,2019.76830455294,0.367285579127521,217.119458564311
134.738438048624,10836.5575688382,6.82389307245851,756923.336591563,2018.45345565053,0.371573225301783,217.712375802552
135.143425612777,10745.7599828402,6.81016601377982,764684.463940059,2017.12160548976,0.375879032291458,218.302560111539
135.548413176931,10655.3998968938,6.79647434893171,772444.516419132,2015.77248087744,0.380201885426752,218.88990067019
135.953400741084,10565.4945367413,6.78281899623395,780200.586502361,2014.40605167912,0.384540629721683,219.474285511182
136.358388305237,10476.0610413623,6.76920086571729,787949.725424909,2013.02229432176,0.388894082333177,220.055603231145
137.765894542753,10169.150883064,6.72217412155691,814784.793172338,2008.07820232114,0.404121230553071,222.050519260084
139.17340078027,9868.85146274155,6.67564499570427,841370.911393005,2002.92459822258,0.419457813187126,224.00246549218
140.580907017787,9575.85056752793,6.62964965244651,867575.31061163,1997.56243701903,0.434846976263527,225.906971311068
141.988413255303,9290.81162225222,6.58422295473367,893262.790718126,1991.99370025406,0.450228847454721,227.759724455361
143.372414262212,9018.91515546122,6.54014209521566,917885.005563673,1986.31942975324,0.465286111611799,229.527051489502
144.756415269121,8755.91529840461,6.49667511175284,941746.091305146,1980.45216813476,0.480214319834448,231.23655056037
146.140416276029,8502.36053904754,6.45385224354554,964718.859575078,1974.39673482862,0.494950669623571,232.884656496191
147.524417282938,8258.76306470961,6.41170240952038,986680.006652853,1968.1588676333,0.509431764748947,234.468040079387
148.824808755141,8039.37983194249,6.37273696530458,1006287.09309327,1962.13749564962,0.522748775180542,235.894031092374
150.125200227344,7829.57111252563,6.33441248052651,1024804.02086499,1955.96710275108,0.535732167680283,237.257787768583
151.425591699547,7629.6667229948,6.29675009926913,1042144.53132761,1949.65451185882,0.548330787683161,238.557166300534
152.72598317175,7439.96079485438,6.25976971863707,1058229.81200119,1943.20710285024,0.560495085907525,239.790254833447
153.956167196915,7270.11852042102,6.22543059810387,1072227.28717471,1936.99081865295,0.57155986732576,240.894229617263
155.18635122208,7109.82412515306,6.19173362373315,1084985.61923173,1930.66804470766,0.582155172682217,241.936143186505
156.416535247246,6959.23617910358,6.15869268507793,1096460.0110919,1924.24619548014,0.592245159293662,242.914964835827
157.646719272411,6818.48209780533,6.12632046771545,1106613.74427934,1917.7329447302,0.601796693805976,243.829866364265
158.81853503097,6693.64018256277,6.09611666503985,1115031.45318635,1911.45095827806,0.610366647350313,244.641338813342
159.990350789529,6577.86674401958,6.06653919508314,1122207.56656775,1905.10021955476,0.61839722798519,245.393866163873
161.162166548089,6471.19414752436,6.03759604832261,1128131.64010791,1898.68782893939,0.625867849358403,246.087238041092
162.333982306648,6373.6296036857,6.00929409189079,1132800.18094064,1892.22093667029,0.632760875738033,246.721407576043
163.45304636107,6288.94505587201,5.98282739247199,1136073.10003423,1885.98739785091,0.638790868779907,247.271857136832
164.572110415492,6212.52786325322,5.95684529073249,1138168.56084773,1879.68205281611,0.644269824911036,247.768568888854
165.691174469914,6144.33690389794,5.93133048000539,1139089.78389934,1873.3042188901,0.64918926557645,248.211810124663
166.810238524337,6084.31199462921,5.90628559700026,1138853.28549117,1866.85976486766,0.653543324788583,248.60197203491
168.020215308756,6028.50601944508,5.87974868177039,1137324.95038764,1859.82733998179,0.657611360225343,248.964710873607
169.230192093175,5982.02492525252,5.85378084250986,1134509.90114624,1852.73659210369,0.661014411327775,249.266837985859
170.440168877594,5944.71575279794,5.82838789966662,1130451.4379712,1845.59678910221,0.66375568592211,249.509347606813
171.650145662014,5916.40171233673,5.80357440685543,1125198.59791299,1838.41708087775,0.665841845172101,249.693388869811
172.622622015488,5900.03062691762,5.7840537581291,1120147.67132683,1832.62384239208,0.667050342005148,249.799800925035
173.595098368961,5889.22740899295,5.76491078141883,1114390.46750066,1826.81528036911,0.667848743066466,249.870021841546
174.567574722435,5883.870000174,5.74614609917534,1107958.84282245,1820.99590742956,0.668244948092993,249.904844998869
175.540051075909,5883.82874545423,5.72775978679605,1100885.98131469,1815.17012384524,0.668247999766811,249.905113154548
176.382120800662,5887.98208731195,5.71214436381008,1094270.02120608,1810.12369909788,0.667940824297022,249.878116432472
177.224190525415,5895.9256087624,5.69681169753057,1087221.85311156,1805.07840172711,0.667353633218115,249.826483543044
178.066260250168,5907.56275618379,5.68176087152712,1079764.70257374,1800.03686641831,0.666494119672212,249.750842084805
178.90832997492,5922.79386323507,5.66699066974697,1071922.05740246,1795.00164486896,0.665370438074731,249.651839888972
179.792601822655,5942.54458101601,5.65178064798413,1063297.30833217,1789.72357121755,0.663915479128887,249.523460223396
180.676873670389,5966.02301370942,5.63687633318185,1054301.09074915,1784.45794770416,0.662189081657217,249.370850410889
181.561145518123,5993.10407178895,5.62227529073943,1044960.88919263,1779.20742678714,0.660202046386722,249.194823533372
182.445417365857,6023.66019490393,5.60797474600682,1035304.02868348,1773.97454674549,0.657965513571016,248.996208733124
183.486044510943,6063.89401001708,5.59152627287824,1023570.77982604,1767.8422787625,0.655029475363872,248.734688934889
184.52667165603,6108.54488647185,5.5754840158547,1011480.07682916,1761.74156072004,0.651782850095795,248.444458237933
185.567298801116,6157.39432953484,5.55984175031867,999074.626985615,1755.67593078649,0.648245058186046,248.126936858023
186.607925946203,6210.22167927723,5.54459267963446,986396.068751122,1749.64869968027,0.644435730496254,247.783559084698
187.788350388744,6274.6796976249,5.52776172234244,971734.793599619,1742.86215804905,0.639810949430637,247.364581965438
188.968774831286,6343.6421874743,5.51141568338843,956831.239691563,1736.13318496266,0.634891137961553,246.916325781417
190.149199273828,6416.78091835076,5.49554221714082,941740.082799808,1729.46560957357,0.629705070233505,246.44092403072
191.32962371637,6493.76815890162,5.48012822450997,926513.378012919,1722.86290368101,0.624281191007837,245.940506967139
192.664242584359,6585.03655709212,5.46323679438844,909196.357054572,1715.47976860937,0.617897561643175,245.347262378901
193.998861452348,6680.33555118482,5.44689402192729,891836.372053846,1708.18759251595,0.611285437686083,244.727818917299
195.333480320338,6779.19877945773,5.43107797197178,874496.002504061,1700.98990475754,0.604483362427843,244.085207933525
196.668099188327,6881.16632240859,5.4157658674203,857233.061840861,1693.88973192408,0.597528517918103,243.422418904344
198.200099560018,7001.45526145907,5.39877994343129,837581.049938035,1685.8629882196,0.589402924354136,242.640540800516
199.732099931709,7124.56253003735,5.38239014878874,818174.202424435,1677.97126065634,0.581174754777419,241.840343554757
201.2641003034,7249.8289180362,5.3665587973181,799077.975849319,1670.21702910237,0.572892770556826,241.026112032765
202.796100675091,7376.61350959043,5.35124748183163,780350.243403612,1662.60210035713,0.564602655220375,240.202012187662
204.45124016385,7514.57671258905,5.33524480337749,760589.778880753,1654.53300006309,0.555686202030635,239.305251368171
206.106379652608,7652.82210714847,5.31975355492866,741374.216245059,1646.62865774615,0.546859970218102,238.406656303535
207.761519141367,7790.61455417791,5.30472357556113,722750.670153621,1638.88920594416,0.538169782305004,237.511005397844
209.416658630126,7927.24903684614,5.29010468915383,704758.309127914,1631.31415094903,0.529657338078459,236.6228812605
211.195471489603,8072.0304409631,5.27479449880601,686161.700012731,1623.3551289182,0.520750138063146,235.68180213374
212.97428434908,8213.8900229406,5.25983920176897,668362.853713373,1615.58280401764,0.512134291598529,234.759714850886
214.753097208558,8352.06390973336,5.24517761573473,651385.942820274,1607.99469234741,0.503847555601664,233.861584586733
216.531910068035,8485.83016710636,5.23074963072762,635248.271932105,1600.58780016408,0.495923265793682,232.992103913809
218.417077523652,8622.0252973961,5.21564831073444,619074.369484489,1592.93198413145,0.487953407075179,232.106835566925
220.30224497927,8751.73842947326,5.20067436925499,603863.581564619,1585.47122677499,0.480454322013402,231.263700208424
222.187412434887,8874.25300053996,5.1857612140536,589618.315982259,1578.20055644225,0.473452677959972,230.46735549649
224.072579890505,8988.90317362245,5.17084466755057,576336.435439176,1571.1146421936,0.466971439669339,229.722129371454
225.784871696828,9085.70425656658,5.15724112919234,565102.68177837,1564.83388341338,0.461552259417224,229.092922332317
227.497163503152,9175.07597043573,5.14353928059593,554652.818707261,1558.6964280174,0.456591833716487,228.512006192168
229.209455309475,9256.61888304106,5.12969657391501,544979.12072525,1552.69767490084,0.452101610607385,227.981977260233
230.921747115798,9329.96516959047,5.1156725538652,536072.670144191,1546.83287971729,0.448091672145554,227.505226397662
232.511303579547,9390.42244244195,5.10245791445371,528482.83317261,1541.50409552663,0.444806898841057,227.112254124127
234.100860043296,9443.27677591157,5.08902479491702,521537.629225641,1536.28252557993,0.441950330213246,226.768700956575
235.690416507045,9488.30161229728,5.0753457214252,515228.66078093,1531.16406966277,0.439528003698499,226.476039520068
237.279972970794,9525.29182899333,5.06139493277427,509547.428090142,1526.1445479562,0.437545549181232,226.235603111543
238.748718724221,9552.16882021086,5.04824203729797,504848.630266171,1521.590770742,0.436109399546731,226.060902668629
240.217464477648,9571.89799495329,5.03481883252232,500671.997269178,1517.1143853788,0.435057484834427,225.932663032804
241.686210231075,9584.36339829227,5.02110881236617,497011.145272955,1512.71189888886,0.43439385927121,225.8516379111
243.154955984502,9589.46347381493,5.00709673712179,493859.896735008,1508.37976201451,0.434122567907604,225.818487420203
243.61906207115,9589.52929574038,5.00260335624166,492969.003304125,1507.02471069103,0.434119067450052,225.818059577687
244.083168157799,9588.84835862129,4.99807973351271,492128.56256725,1505.67673358603,0.43415528122182,225.822485668962
244.547274244447,9587.41792117215,4.99352864495969,491339.051002903,1504.33668166324,0.43423136263828,225.831783512381
245.011380331095,9585.23509012282,4.98895102469995,490600.603287072,1503.00485304158,0.434347481660016,225.845971914202
245.475486417744,9582.29695008013,4.98434649110639,489913.107528272,1501.68114866147,0.434503817999701,225.865069824479
245.939592504392,9578.6007929257,4.97971470150414,489276.455230939,1500.36547541244,0.434700549026934,225.889094845983
246.40369859104,9574.14402271138,4.97505527200308,488690.532651062,1499.05772403468,0.434937854928482,225.918063852376
246.867804677689,9568.92417735331,4.97036783233699,488155.230007683,1497.75778516665,0.435215917650769,225.951992847203
248.069175873806,9551.85186189363,4.95810147357698,487003.933298569,1494.42831072752,0.43612631490845,226.062962897691
249.270547069923,9529.61493751083,4.94563930639971,486189.423049061,1491.14854784091,0.437314303652922,226.20750290618
250.47191826604,9502.18293305321,4.9329761442464,485710.182670624,1487.91658494227,0.43878324411148,226.385810935154
251.673289462157,9469.53114859546,4.92010738679286,485564.888572796,1484.73050413471,0.440536612750785,226.598047534129
253.118770227947,9423.29980370508,4.90434563135904,485831.11033738,1480.95512331967,0.443028352015626,226.898551275917
254.564250993737,9369.4623520499,4.88827446774039,486577.550434014,1477.23999768731,0.44594361204711,227.248494711676
256.009731759527,9308.00792989533,4.87188904405185,487803.008264829,1473.58172527679,0.449289238133405,227.64794845568
257.455212525317,9238.93702706889,4.85518560781764,489506.672647468,1469.97688350858,0.453072394362778,228.096909324052
259.091790566576,9151.55648876208,4.83588671010492,492012.241609438,1465.95561864763,0.457893268889635,228.664882823046
260.728368607835,9054.46196953128,4.81617433444354,495130.135566838,1461.99337089931,0.463295998120585,229.295997198047
262.364946649094,8947.70536637946,4.79604764177261,498860.747446561,1458.08503542994,0.469292510445029,229.989915118533
264.001524690353,8831.35600204894,4.77550728789777,503204.932603605,1454.22546578828,0.475895276384932,230.746185986682
265.80927477156,8691.79190553876,4.75234028270321,508718.1732028,1450.01265532351,0.483908959171109,231.653352613998
267.617024852766,8540.77061767452,4.72867567262296,514983.600912823,1445.8459232,0.492696373626844,232.634990985116
269.424774933972,8378.45798917374,4.704519798647,522003.540872544,1441.71811064935,0.502276358004306,233.690023070371
271.232525015178,8205.04386280648,4.67988064875298,529780.460249316,1437.6220042354,0.512668352701796,234.817214891758
273.213595204197,8002.50813026434,4.6523354675558,539175.169491302,1433.1609763276,0.52501284711985,236.133697153282
275.194665393215,7787.21162243435,4.62423558949554,549484.512043657,1428.71962500569,0.538383114967926,237.533124454177
277.175735582234,7559.50138265298,4.5955969640169,560710.417126648,1424.28821910682,0.552806137615854,239.013241012756
279.156805771252,7319.75546468169,4.56643702621355,572853.769386087,1419.85700822608,0.568309023773068,240.571589479569
281.344933336382,7041.45578637046,4.53364600500162,587331.853907087,1414.95114975689,0.58671968343903,242.380537388592
283.533060901513,6749.56810185424,4.50026859125658,602924.642315857,1410.02044209625,0.606515930149124,244.277807337947
285.721188466643,6444.72965941077,4.46633278480507,619624.884652417,1405.05177973068,0.62773188383017,246.25925721383
287.909316031774,6127.6155782687,4.43186761439788,637421.298244332,1400.03222675314,0.650399952567749,248.320498741253
290.109757895654,5797.05705917326,4.39670479673748,656407.001464947,1394.92024638514,0.674690266422067,250.469129115374
292.310199759535,5455.56911818152,4.36106784348916,676462.452270876,1389.73120011676,0.700506348986486,252.68880073182
294.510641623415,5103.94665809964,4.32498816902186,697558.991294448,1384.45274076963,0.727871417978509,254.974346722352
296.711083487296,4743.01027383022,4.28849742454627,719661.328630057,1379.07300796926,0.756804394802299,257.320433220104
297.533312615472,4605.92158475357,4.27476306111004,728169.908970675,1377.03447774615,0.768021000743533,258.211509699102
298.355541743648,4467.695612479,4.26097741764548,736810.505636122,1374.97964640041,0.779458982684791,259.109978518886
299.177770871824,4328.37774105764,4.24714216115204,745580.453152733,1372.90795671052,0.791118727446274,260.015544683125
300,4188.01366750616,4.23325895813565,754476.932162915,1370.81886532429,0.803000501301589,260.92791116121
